 altitude/km, 1.CS2+OH->COS+SH,    2.CS2+OH->SCSOH,     3.SCSOH+O2->COS+HSO2,   4.CS2+O->CS+SO,   5.CS2+O->COS+S, 6.CS2+O->S2+CO,      7.CS+O->S+CO,        8.CS+O2->COS+O,         9.CS+O2->SO+CO,   10.CS+O3->COS+O2,  11.S+O2->SO+O,       12.S+O3->SO+O2,      13.S+OH->SO2+H,         14.S2+O->S+SO,    15.SO+O2->SO2+O, 16.SO+O3->SO2+O2,    17.SO+OH->SO2+H,     18.SH+O->SO+H,          19.SH+O2->SO+OH,20.SH+O3->HSO+O2,21.HSO+O2->SO2+OH,   22.HSO+O3->SO2+SH,   23.HSO2+O2->SO2+HO2
          11   3.1068366563074126E-048   2.3853958935705765E-035   1.4080673960721992E-092   4.3196142470472117E-039   1.2320785098937540E-068   2.9576922690172945E-088   1.1235644854092085E-094   8.4669307812971259E-045   7.7202381099455041E-103   3.8892559542582548E-121   2.1326667913962731E-017   4.5175129538615794E-096   0.0000000000000000        1.3328674838537943E-049   7.9293658419064793E-015   1.5591113974273955E-090   0.0000000000000000        0.0000000000000000        1.3354790553215934E-040   2.9531314249414092E-073   9.3172772140450666E-057   4.0538901815030410E-072   2.2028976605420872E-006
          12   2.0365170056843230E-049   2.2735020075805354E-036   7.7213604442749911E-094   4.2050163778332787E-040   8.3738604133615860E-069   1.5820109310262087E-088   5.7372524175338475E-095   7.3724686135641358E-045   2.2106620145583181E-103   7.0733447461955212E-122   2.5576917919567858E-017   1.1292830222392264E-096   0.0000000000000000        1.2191879433300214E-049   8.8476358312318437E-015   3.7228676349986889E-091   0.0000000000000000        0.0000000000000000        8.5925153414382852E-041   1.7116793180031956E-074   4.4740751235570251E-057   1.9712529295251949E-073   1.5928854082682416E-006
          13   7.7355070379987477E-051   1.2312171914463025E-037   2.3821670296645990E-095   3.9289831792727414E-041   5.5567540142190793E-069   7.8268809838476203E-089   2.8344494511049991E-095   6.1993439982278484E-045   9.8503104063583623E-104   1.2640122451565250E-122   4.7536849498115005E-017   4.4512018788577024E-097   0.0000000000000000        1.7469362899759640E-049   9.6035339072179725E-015   8.8005867786280535E-092   0.0000000000000000        0.0000000000000000        8.4096670855620130E-041   5.5959044741267325E-076   2.0472531646544119E-057   5.5672812437079923E-075   1.1836314148254262E-006
          14   1.9017245499302091E-052   4.4899684571111276E-039   4.8929072269743010E-097   3.0028032207322939E-042   3.5756823871040632E-069   3.7252762446630942E-089   1.2663156310164090E-095   5.3290719059026735E-045   4.5588061933355538E-104   2.2065421541657535E-123   1.0311856065591736E-016   1.9567224467663059E-097   0.0000000000000000        2.7706342625013708E-049   1.0734288587505590E-014   2.0475902618017125E-092   0.0000000000000000        0.0000000000000000        8.8700160060377313E-041   1.2228651670367242E-077   8.8889323054022345E-058   1.0199236047086972E-076   9.0286530924782904E-007
          15   3.9197167567480652E-054   1.3750955044888802E-040   8.3380505608289082E-099   2.4908360172853171E-043   2.1098383084579954E-069   1.6289874658220120E-089   4.8181431381269435E-096   4.4966175216226860E-045   2.4688505698288084E-104   3.7621545514502975E-124   2.8398928673239065E-016   1.0865916901242907E-097   0.0000000000000000        5.2103251384088712E-049   1.1872065696623322E-014   4.6915805523310137E-093   0.0000000000000000        0.0000000000000000        1.2190440461630376E-040   2.2261871655300733E-079   3.9113384567273407E-058   1.5710591351996413E-078   7.2790416783775849E-007
          16   1.1079981633665707E-055   5.8557704954615534E-042   2.9791567625252770E-100   4.7411018033522960E-044   2.0364825332319545E-069   1.5903119987853718E-089   3.8348186044231019E-096   5.7346535192928636E-045   6.5476990606929692E-104   2.6970999597171837E-124   1.6547340058669913E-015   3.5590311513045998E-097   0.0000000000000000        2.2977424156485504E-048   1.5499645449695543E-014   3.4431332070859259E-093   0.0000000000000000        0.0000000000000000        4.6226645149826089E-040   8.1489433413136049E-081   3.3232852046250440E-058   4.5462270841488860E-080   6.6394009063137821E-007
          17   2.8467183173697291E-057   2.3699136228678497E-043   1.0049050406923615E-101   1.3555346443736304E-044   1.9405251811842180E-069   1.4916907467262033E-089   2.7716836350215808E-096   7.5886426992256469E-045   2.4582865590383226E-103   1.9196811946566455E-124   1.5602790410484899E-014   1.8050158437143024E-096   0.0000000000000000        1.5601167352237247E-047   2.1140332856648735E-014   2.5259167239667416E-093   0.0000000000000000        0.0000000000000000        2.8351186287670849E-039   2.8316352747364176E-082   2.9482373785513805E-058   1.2038980631937874E-081   6.2382574370496653E-007
          18   7.1890624608361580E-059   9.1880790814072748E-045   3.2095812668861560E-103   3.3853978638662897E-045   1.8907523784166850E-069   1.2378456603950128E-089   2.4735078484723090E-096   9.6365344498613024E-045   1.0311674303843686E-102   1.3520317504685296E-124   1.3370239185749539E-013   8.5786495570009292E-096   0.0000000000000000        1.0257761492285567E-046   2.7870264459027573E-014   1.8469251866776867E-093   0.0000000000000000        0.0000000000000000        1.7353690227824069E-038   9.4191800270114976E-084   2.7763577065999774E-058   3.1563850110993231E-083   5.4980020191935972E-007
          19   1.7361637184292255E-060   3.3608180904627900E-046   9.6206824546941061E-105   6.9368505408021549E-046   2.6248782208457877E-069   9.3062279677635004E-090   2.9029551562510028E-096   1.2057672845193940E-044   3.4047094097337660E-102   9.4344479447512165E-125   9.7298396676568946E-013   3.4815482507129140E-095   0.0000000000000000        8.2823006278775610E-046   3.6468970594660696E-014   1.3477790551356489E-093   0.0000000000000000        0.0000000000000000        9.3019339031339593E-038   2.9414696060309919E-085   2.6759176009400948E-058   7.9716493821611776E-085   4.9991542988293161E-007
          20   4.1729844409425303E-062   1.1802393408216233E-047   2.7551404361739710E-106   1.1188922379670425E-046   5.6522834743256440E-069   6.2461855846585848E-090   5.9857809340726243E-096   1.4541433662337176E-044   1.0809527799737006E-101   6.5710412609833488E-125   5.8503898863032001E-012   1.2089978142191108E-094   0.0000000000000000        8.8920349494036930E-045   4.6308879129690595E-014   9.8840159859868660E-094   0.0000000000000000        0.0000000000000000        4.4868053022168454E-037   8.8379202522281588E-087   2.7258273840893374E-058   2.0174431823014859E-086   4.4270677682423207E-007
          21   1.3771437726495394E-063   5.7961485895200917E-049   1.6639690322177084E-107   1.8009639009227638E-047   2.5228609929378990E-068   9.2863600648092667E-090   3.3504101594744728E-095   2.6431295054155016E-044   6.9177225857888942E-101   1.9252979908767443E-124   2.9821536739872334E-011   9.9550001404268237E-094   0.0000000000000000        1.1398295234511439E-043   6.9253526473935140E-014   2.3239701632249041E-093   0.0000000000000000        0.0000000000000000        2.1854941081615548E-036   5.3836860446775046E-088   4.8859642443426187E-058   9.6072938947370549E-088   4.5609657654173520E-007
          22   4.3361827442516489E-065   2.7195098313285328E-050   9.4881789671648685E-109   2.5227988862340724E-048   1.0658057502063144E-067   1.2564832029757445E-089   1.8729979804193763E-094   4.7680122219983545E-044   4.0903800661088513E-100   5.5451285235468203E-124   1.3552351862762000E-010   7.2381949517703956E-093   0.0000000000000000        1.2420143194829755E-042   1.0382086267023731E-013   5.4266760898860056E-093   0.0000000000000000        0.0000000000000000        9.4680059878781458E-036   3.1357370057905676E-089   8.7401836296654199E-058   4.3865581144737095E-089   4.5564624523825922E-007
          23   1.3851356181222568E-066   1.2563762601518029E-051   5.3038700854382409E-110   2.9579463011978249E-049   4.1818640615927208E-067   1.5254616082829748E-089   9.9627807222939291E-094   8.4168642567185902E-044   2.2705836682092947E-099   1.5703999570956924E-123   5.5823748785182065E-010   4.7931568974495451E-092   0.0000000000000000        1.1639873229778631E-041   1.5393955944658777E-013   1.2596464128523643E-092   0.0000000000000000        0.0000000000000000        4.1305032048273902E-035   1.7866917343385461E-090   1.7145025360780315E-057   2.0433003888764374E-090   4.7221201411777418E-007
          24   3.9669596994779585E-068   5.1258960827013878E-053   2.5812696505845167E-111   2.7678727491207971E-050   1.4585632207552173E-066   1.6319736874247482E-089   4.9736470104360597E-093   1.4206416073534505E-043   1.1856939217546727E-098   4.3707337909065287E-123   2.0194455129374736E-009   2.8650872349621181E-091   0.0000000000000000        8.9048059829653767E-041   2.2084769179990428E-013   2.9084450635137633E-092   0.0000000000000000        0.0000000000000000        1.6278666538405974E-034   9.0160534163315567E-092   3.3405350915573855E-057   8.5922565495388098E-092   4.5989811855627707E-007
          25   9.9805763074812320E-070   1.8395696042770617E-054   1.0903839795271567E-112   2.1520499243678317E-051   4.6003027239094415E-066   1.5800244821196090E-089   2.1605546010259593E-092   2.3757341631446582E-043   5.4186408177956649E-098   1.1841303526193608E-122   6.7737138615195659E-009   1.5600896057142843E-090   0.0000000000000000        5.7638638893844339E-040   3.1829999401677990E-013   6.6296582983371639E-092   0.0000000000000000        0.0000000000000000        5.9346871797299925E-034   3.9719119524756595E-093   6.5104242033929768E-057   3.2025513359201151E-093   4.6129422576316387E-007
          26   2.1648372568310796E-071   5.6630310289309032E-056   3.8836850953427052E-114   1.3032378770571796E-052   1.2929381516985529E-065   1.3426344707282054E-089   8.6303123702819286E-092   3.8240688735263076E-043   2.3023011597029192E-097   3.1446507193292330E-122   2.0431913954611898E-008   7.7795412687175474E-090   0.0000000000000000        3.1053613265666001E-039   4.4902399388229717E-013   1.5066676051805691E-091   0.0000000000000000        0.0000000000000000        2.0140698263835909E-033   1.5057451027495230E-094   1.2830577701249303E-056   1.0414049709942522E-094   4.6348926820266869E-007
          27   3.9606969670854205E-073   1.4483053323256508E-057   1.1283054572206297E-115   6.4363003986837551E-054   3.2789815074038900E-065   1.0043413419783198E-089   3.0696972730142847E-091   5.8837444471946525E-043   8.8480389180758480E-097   8.1196050301842558E-122   5.6118699757316708E-008   3.5929924302491820E-089   0.0000000000000000        1.4378176923676604E-038   6.1697801585018894E-013   3.3930695330120113E-091   0.0000000000000000        0.0000000000000000        6.0661548139188610E-033   4.7247585368534395E-096   2.3958086127498330E-056   2.8966997246676228E-096   4.5194764249415393E-007
          28   6.4390295863412921E-075   3.1832877425459315E-059   2.7568809331882424E-117   2.5355234188461418E-055   7.4066362004830216E-065   6.7583089242119149E-090   1.0145773105890125E-090   8.8888077410676775E-043   3.2073136325331553E-096   2.0371105461737223E-121   1.4314826581921298E-007   1.5250582015487030E-088   0.0000000000000000        5.6071625501277549E-038   8.5064130079793045E-013   7.5891211283899957E-091   0.0000000000000000        0.0000000000000000        1.7039883160056044E-032   1.3383965713740683E-097   4.4992073591964935E-056   7.2819740416660731E-098   4.2749485066738974E-007
          29   1.0557508414502484E-075   5.8144929372662343E-061   5.4470636481794947E-119   7.7032149267654137E-057   1.4906089287943082E-064   3.9993992645676931E-090   3.0469092039320543E-090   1.3139842259301438E-042   1.0762227442164220E-095   4.9355333670766898E-121   3.4317161258842049E-007   6.0039705995586600E-088   0.0000000000000000        1.8708658633021222E-037   1.1796666312907043E-012   1.6853849873440187E-090   0.0000000000000000        0.0000000000000000        4.5142651945752683E-032   3.9215619958576641E-098   8.5124531279473311E-056   1.8890252562910639E-098   4.0533075474464982E-007
          30   2.6086390769119438E-075   8.4597608880280822E-063   8.2945255359878550E-121   1.8235889657903535E-058   2.6757183301607595E-064   2.0572812816205365E-090   8.2274370574505418E-090   1.8912462886413635E-042   3.3104790655687936E-095   1.1484672552468275E-120   7.7954481370262468E-007   2.2092322241992106E-087   0.0000000000000000        5.4172657751847289E-037   1.6434150785687056E-012   3.7095772973911925E-090   0.0000000000000000        0.0000000000000000        1.0776292282590194E-031   1.7849554931409708E-097   1.5356600719940044E-055   7.5840337724649293E-098   3.8280711947872587E-007
          31   1.1059045616730036E-074   1.5099775215055457E-064   2.1995311429329755E-122   3.8305017198927557E-060   7.3530808710900590E-064   2.0633961854225250E-090   4.8190213484097401E-089   3.9011270723564338E-042   2.2489999335582530E-094   9.6051083599991527E-120   1.6689406875144962E-006   1.9251015199594737E-086   0.0000000000000000        1.6131772214941592E-036   2.6957107068927438E-012   2.3576281000371306E-089   0.0000000000000000        0.0000000000000000        2.9988173603787725E-031   2.0580132555367063E-096   4.9443772476811703E-055   7.1080102313942606E-097   3.9459864764467060E-007
          32   4.1834000378900323E-074   2.1370130928585795E-066   4.4058123546452700E-124   6.2996445096301297E-062   1.8092842926301552E-063   1.7274320941602830E-090   2.5926707405260965E-088   7.5981603316831929E-042   1.4300498236779066E-093   7.4140728801869221E-119   3.4170066476595690E-006   1.5679660682417133E-085   0.0000000000000000        4.3528957623978155E-036   4.3675376373248979E-012   1.4477698495369935E-088   0.0000000000000000        0.0000000000000000        7.7134421996884051E-031   2.1400694157743075E-095   1.5089000586903415E-054   6.1089846101121672E-096   3.9311901132187318E-007
          33   1.4709369820328527E-073   2.5241138857234562E-068   6.9752929343720289E-126   8.0268728067161255E-064   3.9898376655757477E-063   1.2028779921303507E-090   1.2594181440400065E-087   1.3881142661551663E-041   8.2955644393326348E-093   5.2526616513662031E-118   6.6744389416564350E-006   1.1921340769455845E-084   0.0000000000000000        1.0698346580780953E-035   6.9790446421752446E-012   8.5866135031348659E-088   0.0000000000000000        0.0000000000000000        1.9374395416585469E-030   2.1211180291438807E-094   4.6162159697029571E-054   5.0436256432800597E-095   3.6812600543722058E-007
          34   4.3585880870025566E-073   2.3232434334616556E-070   8.1134277440580579E-128   8.6377635587486833E-066   7.9599327825937490E-063   7.0108455299344083E-091   5.8938642109109852E-087   2.3903994639236545E-041   4.6087371452538940E-092   3.4171185940184369E-117   1.2525918186694756E-005   8.4828442110975330E-084   0.0000000000000000        2.4228818485008748E-035   1.1094540777495487E-011   4.9391477304431983E-087   0.0000000000000000        0.0000000000000000        4.3472811895270214E-030   1.8339705944803102E-093   1.2974496546845766E-053   3.6418592578887961E-094   3.5288151665054736E-007
          35   1.1504321040167351E-072   1.7828401917794211E-072   7.4049483938559365E-130   1.8822866332095714E-066   1.4893872708051806E-062   3.4300107597829873E-091   2.4426225039113634E-086   3.9236016357390892E-041   2.1873178867916763E-091   2.0281392835913685E-116   2.3056714090505220E-005   5.6664633864957285E-083   0.0000000000000000        5.2917329989891012E-035   1.7795818561451819E-011   2.7458781978449304E-086   0.0000000000000000        0.0000000000000000        9.3123467902974817E-030   1.4788901603575718E-092   3.5576655552777414E-053   2.4393377456304134E-093   3.3765670402870306E-007
          36   2.7968445341006759E-072   1.1645145434329500E-074   5.4494643987103378E-132   4.9903792538205818E-066   2.6774871685010798E-062   1.3986483089684488E-091   9.5545381258791497E-086   6.0309189625716336E-041   9.2459556856691671E-091   1.1279890358136979E-115   4.0448952952605284E-005   3.6096394414902607E-082   0.0000000000000000        1.1293096172117431E-034   2.8286978706137694E-011   1.5148292625041468E-085   0.0000000000000000        0.0000000000000000        1.9413994579826742E-029   1.1341772173734109E-091   9.8080076979556224E-053   1.5672795808598310E-092   3.2349500601642629E-007
          37   9.2257689128209146E-072   8.4047759200753053E-077   5.8399198361712623E-134   2.0080693898347521E-065   7.4766806886290331E-062   9.8611760277843733E-092   8.8008841035113793E-085   1.2592997064645310E-040   8.6566711758039533E-090   1.8184145663637616E-114   7.1006253151750543E-005   4.9175417497621114E-081   0.0000000000000000        2.8086629243246652E-034   5.2805544607322361E-011   2.0536092410934289E-084   0.0000000000000000        0.0000000000000000        4.3426636027640753E-029   1.7192673295880553E-090   4.0654585243006979E-052   1.8341462803408921E-091   3.6104324688767976E-007
          38   2.9390919502858740E-071   5.1964576217995564E-079   4.9869177399944480E-136   6.9852332525366859E-065   2.0323167850973349E-061   5.4925202866024518E-092   8.1406217261933023E-084   2.3841895987618698E-040   7.5989927496506785E-089   2.5674960035845861E-113   1.2071217019310556E-004   6.2662114716623427E-080   0.0000000000000000        7.2515471927909655E-034   9.6328971942099237E-011   2.6319044223759274E-083   0.0000000000000000        0.0000000000000000        9.7821612055660468E-029   2.4986053496749060E-089   1.6890970818339625E-051   2.1599508642948403E-090   3.9181579940988504E-007
          39   8.0168069110643099E-071   2.6170779861373852E-081   3.1832629799547655E-138   2.0631534931986237E-064   5.1330107915263355E-061   2.4583044002132161E-092   6.9815049526609599E-083   4.1282977996482875E-040   5.8509995385825802E-088   3.1188781950561083E-112   1.9922734815400940E-004   7.2913094985293001E-079   0.0000000000000000        1.8439645342790422E-033   1.7264941529255266E-010   3.1220062734086822E-082   0.0000000000000000        0.0000000000000000        2.0579009748580380E-028   3.2313316898063966E-088   6.5459724551755283E-051   2.2646660551512875E-089   4.0600207273157961E-007
          40   1.2358406360356458E-070   8.0615578601971038E-084   8.3211623792441905E-141   3.2934591727420309E-064   7.7780662970518065E-061   4.4996053770652951E-093   3.1170872860601646E-082   4.7274424593171803E-040   2.2233330507674017E-087   1.1300107889790632E-111   3.1742676369041548E-004   3.6874821591878638E-078   0.0000000000000000        4.0290270598246085E-033   2.6731215980820089E-010   1.4722618694983337E-081   0.0000000000000000        0.0000000000000000        3.5409851097180206E-028   1.8064505073065543E-087   1.5458526689892418E-050   1.1123016560897148E-088   4.0679872327167660E-007
          41   2.5649444809582295E-070   2.7062502561022171E-086   3.0271626626993117E-143   7.1871539329235564E-064   1.6225246327393218E-060   1.3181669928949328E-093   2.1929629121034755E-081   7.0679055451169212E-040   1.3580887396793857E-086   1.0720367486404189E-110   5.0836839608754680E-004   3.7651934740879324E-077   0.0000000000000000        9.4876633670183802E-033   4.8159649863490631E-010   1.5914956120430718E-080   0.0000000000000000        0.0000000000000000        6.6999010346870740E-028   1.9309750547227456E-086   5.4660648066542745E-050   9.8102939341680787E-088   4.3292415749124690E-007
          42   4.6325942317450359E-070   6.4484498926326460E-088   7.1943680762620946E-145   1.3532313549395962E-063   3.0273064795031704E-060   3.0491508078699095E-094   1.9687359937298503E-080   9.8969383445622810E-040   1.0578380330524847E-085   8.8343500343885644E-110   8.1839129144041381E-004   3.5837363259292297E-076   0.0000000000000000        2.1418584589045780E-032   8.7992082378513023E-010   1.6202550796776760E-079   0.0000000000000000        0.0000000000000000        1.2131806341555094E-027   1.8708342588189838E-085   1.8439391574269991E-049   7.9155878327485781E-087   4.6997653520720047E-007
          43   7.1833763892091631E-070   1.7327512700904845E-087   1.7869177152317954E-144   2.1931062076537859E-063   5.0166372376782864E-060   5.4937533354197335E-095   1.5251194456273021E-079   1.2766764376042862E-039   7.1845814849842322E-085   6.4128903618606483E-109   1.2901090845107831E-003   3.1934903793690789E-075   0.0000000000000000        4.5590206064141403E-032   1.5939710637060787E-009   1.5657853559323019E-078   0.0000000000000000        0.0000000000000000        2.0654194696503803E-027   1.6076257106073290E-084   5.8536006908312412E-049   5.7353050721961245E-086   5.1088565620426539E-007
          44   6.7592934335905431E-070   2.4731395799582756E-087   1.6123349339033148E-144   2.0410343784681030E-063   5.0598546614203480E-060   4.1144308181884310E-096   6.4270997175231524E-079   1.0827137595476958E-039   2.6031653529292202E-084   1.5189764008046807E-108   1.9229347606497895E-003   1.3333770120157836E-074   0.0000000000000000        8.3488991978511494E-032   2.4405986843843107E-009   6.4662209642573774E-078   0.0000000000000000        0.0000000000000000        3.0243419320275002E-027   6.4988894507415127E-084   1.2082911360474109E-048   2.1385210677482944E-085   4.9255027898613196E-007
          45   8.2088959100600459E-070   5.7369896221713533E-087   2.9656407182540019E-144   2.5484359613879235E-063   6.7211682081941479E-060   4.6228812305475461E-097   4.9157957196577383E-078   1.1387195763902156E-039   1.7784633183644337E-083   8.6667511288697647E-108   2.8218825906106523E-003   1.0661548192140290E-073   0.0000000000000000        1.6231650694469810E-031   4.1881660842437884E-009   5.7183131578527143E-077   0.0000000000000000        0.0000000000000000        4.8414308189789969E-027   4.6560120426157442E-083   3.6034013742682426E-048   1.3474618824111007E-084   5.4519921648752781E-007
          46   8.3432561168730765E-070   1.1333135809424666E-086   4.3196850858315886E-144   2.8440047972623893E-063   8.0933868565249013E-060   4.1855513452945187E-098   3.4280732766460057E-077   1.0790931306981708E-039   1.1106626197278769E-082   4.3472479889569698E-107   3.9884239032165628E-003   8.0102645029758535E-073   0.0000000000000000        3.0543403111478071E-031   6.9299942087269751E-009   4.7630151530917722E-076   0.0000000000000000        0.0000000000000000        7.1641438918276440E-027   2.8696813439464833E-082   9.8406611635490306E-048   7.4085051997128794E-084   5.6739623555375103E-007
          47   3.6413036770479442E-070   6.6430525150203359E-087   9.7632032482239164E-145   1.3304022833309660E-063   4.4165108308105260E-060   1.1242780449789359E-099   7.8114015912425188E-077   5.1795734479531667E-040   2.1215711940646915E-082   2.9293953787384989E-107   5.3762669421992780E-003   1.5179650494618893E-072   0.0000000000000000        4.7528147414471872E-031   8.6098081625489254E-009   8.1716411789948462E-076   0.0000000000000000        0.0000000000000000        8.2814148552029743E-027   4.6235736416055426E-082   1.2174413398268546E-047   1.2131963524435105E-083   5.2630064937027438E-007
          48   1.4570542965265918E-070   3.7614266492924775E-087   2.0254047237805589E-145   5.8389963474466213E-064   2.2807379706826116E-060   4.7413037060469177E-100   1.8334961910688576E-076   2.2705549806227082E-040   4.1689664862124587E-082   1.8470934235362323E-107   6.9408084851552030E-003   2.8227098119399346E-072   0.0000000000000000        7.3387889497588373E-031   1.0261220566282091E-008   1.3780949456875218E-075   0.0000000000000000        0.0000000000000000        9.3402199813233340E-027   6.9919697607656006E-082   1.4702597242097904E-047   1.9079687878061171E-083   4.6134349501894495E-007
          49   8.0429248057325454E-071   3.6417712120149309E-087   9.2538819011671804E-146   3.5320739186592453E-064   1.5526670011926234E-060   2.3083238730319588E-099   6.9919444012690313E-076   1.2415797913263629E-040   1.3982726298807325E-081   2.8601580901526391E-107   8.5795999424126117E-003   9.9077079716572435E-072   0.0000000000000000        1.1637375656022805E-030   1.3425751226677867E-008   4.9433069937487116E-075   0.0000000000000000        0.0000000000000000        1.1995727179411831E-026   1.9648204346854603E-081   2.6800698326965932E-047   5.2235747167830998E-083   4.4860466954688680E-007
