 altitude/km, COS+OH->CO2+SH, COS+O->CO+SOm COS+hv->CO+S
           1   19.238398280102626        4.7455488252926982E-002   9.2043539332977283E-048
           2   10.450287981420370        3.8351913044502549E-002   5.5966521064972276E-043
           3   6.0577056762379824        3.2620622016652855E-002   1.6476535554490981E-038
           4   4.4838182871656880        2.7976758013983843E-002   5.2404798008289529E-034
           5   3.4449495338352731        2.5471221709884983E-002   1.5215360974864199E-029
           6   2.6222202664290011        2.3583509292136266E-002   1.6809349197512517E-025
           7   1.9359822668451101        2.5938176590420196E-002   6.0552751769738247E-022
           8   1.3717943539357547        2.6892445639591877E-002   7.3395581045720463E-019
           9  0.98612258486815252        3.2171320779778544E-002   3.1265067889075782E-016
          10  0.78197438448473799        3.8882409729323643E-002   5.3783070118694582E-014
          11  0.63573876040123434        4.5343876206728313E-002   4.0568894370328309E-012
          12  0.53495079002006196        5.7515927142412951E-002   1.7135965573296772E-010
          13  0.42805093951018180        7.0541586927178837E-002   4.2146971040758550E-009
          14  0.32407609954508604        8.8482474735065847E-002   6.5111704060192377E-008
          15  0.24774865051667183       0.10897513355380729        6.7606817057640065E-007
          16  0.20267097815937080       0.13698118932260900        4.9958550144451357E-006
          17  0.17131635153438121       0.17801779158007086        2.8312188499834190E-005
          18  0.15204660747481141       0.22118599419159202        1.2903186966911525E-004
          19  0.13661864009440480       0.26982112319022722        4.8963181536356023E-004
          20  0.12845179924965644       0.31624329783214855        1.5808487854990165E-003
          21  0.11777367980027395       0.37742133171163678        4.4079222657034227E-003
          22  0.10716254789241574       0.44719542797155371        1.0920293130404385E-002
          23  0.10626059523384378       0.51872201084919767        2.4707198651238743E-002
          24  0.10387245472762123       0.57552969312222080        5.0475145182900333E-002
          25  0.10056857436153524       0.63273770849050881        9.3880260116560699E-002
          26   9.7169730960946180E-002  0.66935761894701040       0.15896002666540576     
          27   8.7609321064654203E-002  0.67669071318110063       0.24659637440806553     
          28   7.7971276814274126E-002  0.67120719704167531       0.34759381118819860     
          29   6.8094561840311443E-002  0.64984536073681698       0.44625909851344764     
          30   5.4966021492503674E-002  0.61042831208052095       0.52351337709337331     
          31   4.5234097952609818E-002  0.57495020519061812       0.56695606828512735     
          32   3.4312643969370171E-002  0.51291804464106161       0.56734108107327574     
          33   2.5189271528944387E-002  0.42975000775005900       0.52042098170061601     
          34   1.6299738247469355E-002  0.33913482872866391       0.43578167912551424     
          35   9.8093010508257302E-003  0.25409893446403525       0.33275644270580013     
          36   5.6440404787415129E-003  0.17715161129616699       0.23406492818781902     
          37   2.8675409291379901E-003  0.12067514914723622       0.14904926326570370     
          38   1.3846380196606265E-003   7.4154661332714256E-002   8.6747817372133093E-002
          39   5.9053705301353922E-004   4.1313765148731578E-002   4.5019074194786339E-002
          40   2.2332179858749354E-004   2.0186024822185830E-002   2.0983620486329606E-002
          41   7.4204240654778165E-005   9.2655853327917020E-003   8.5762990282993220E-003
          42   2.1294870496985977E-005   3.8141720475255887E-003   3.0432960625743086E-003
          43   5.1845588349638056E-006   1.3720509737178794E-003   9.3646955481870920E-004
          44   1.1115757233334438E-006   4.0646716122283395E-004   2.5182928545291263E-004
          45   2.0243099324718721E-007   1.0638963959601610E-004   5.7611639361685016E-005
          46   3.0260519774381645E-008   2.3577231924167433E-005   1.1303437754537819E-005
          47   4.0820328623391495E-009   4.2847409708395003E-006   1.9726963857802149E-006
          48   4.9711275569330941E-010   6.8929738319128222E-007   3.1015806763291249E-007
          49   5.8260269908555043E-011   1.0322622625467818E-007   4.4066435902493537E-008
          50   6.2607362017037558E-012   1.3700494227500320E-008   5.9287054918715841E-009
          51   6.7415230729949270E-013   1.7506878585099814E-009   7.8563912371451575E-010
          52   7.5264374265448597E-014   2.1732798726113805E-010   1.0711872983231850E-010
          53   8.0734137498214016E-015   3.0208775208590189E-011   1.4661430561940117E-011
          54   9.4751401680085502E-016   4.2010009668761810E-012   2.0440530392151506E-012
          55   1.1399917298427033E-016   5.8975929055987467E-013   2.9574053501231466E-013
          56   1.4681641310313873E-017   8.8779104864595893E-014   4.4040053638519621E-014
          57   1.8426079369841747E-018   1.4073227042737896E-014   6.8176023239166792E-015
          58   2.4751835246567519E-019   2.3823011306276752E-015   1.0573752562084946E-015
          59   3.2203905056305056E-020   4.0809980591300750E-016   1.6563227539528711E-016
          60   5.2552300399481321E-021   7.9144988738673009E-017   3.0866169384956857E-017

