 #layer COS S2 O3 O2 NO2 NO HSO HO2 HSO2 HSO3 CS2 CH4O3S CO H O N S SO2 SO4 CS N2 CO2 SCSOH OH H2 H2SO4 SO3 H2S H2O SH SO CS2E CH3SCH3
   21  0.23710702E+009  0.32481938E-007  0.47700000E+013  0.20800000E+018  0.24400000E+010  0.00000000E+000  0.33308446E-003  0.62800000E+008  0.18045775E-014  0.87635524E-005  0.94775875E-010  0.26990459E+011  0.65200000E+011  0.00000000E+000  0.18300000E+007  0.00000000E+000  0.91729064E-008  0.86600553E+006  0.16916923E+009  0.50452613E-015  0.12300000E+019  0.31400000E+015  0.23895071E-021  0.11100000E+007  0.00000000E+000  0.39705251E+004  0.27089835E+002  0.13378152E-003  0.16100000E+014  0.82382196E-002  0.36733335E+000  0.20808273E-021  0.62494662E-014
   22  0.18388335E+009  0.38762779E-009  0.48700000E+013  0.18100000E+018  0.25100000E+010  0.00000000E+000  0.34850410E-003  0.64700000E+008  0.24438745E-014  0.10738264E-004  0.22038495E-011  0.22222918E+011  0.49700000E+011  0.00000000E+000  0.26700000E+007  0.00000000E+000  0.26114588E-007  0.87669472E+006  0.14138062E+009  0.19173815E-016  0.10700000E+019  0.27200000E+015  0.71206083E-023  0.12700000E+007  0.00000000E+000  0.80305678E+004  0.27248211E+002  0.10542040E-004  0.17200000E+014  0.76706128E-002  0.47989750E+000  0.57290170E-023  0.17550546E-016
   23  0.14205660E+009  0.37000003E-011  0.48000000E+013  0.15700000E+018  0.25100000E+010  0.00000000E+000  0.39858737E-003  0.68700000E+008  0.33595495E-014  0.14177304E-004  0.46091090E-013  0.18490501E+011  0.38900000E+011  0.00000000E+000  0.38300000E+007  0.00000000E+000  0.68115059E-007  0.87225803E+006  0.11806901E+009  0.66121534E-018  0.93800000E+018  0.23700000E+015  0.20952367E-024  0.15900000E+007  0.00000000E+000  0.18700658E+005  0.29067063E+002  0.77060719E-006  0.18600000E+014  0.79385915E-002  0.63005563E+000  0.14127660E-024  0.40068878E-019
   24  0.10824671E+009  0.28894783E-013  0.46300000E+013  0.13700000E+018  0.25700000E+010  0.00000000E+000  0.44666696E-003  0.68700000E+008  0.42435131E-014  0.18252392E-004  0.85906248E-015  0.15410137E+011  0.31900000E+011  0.00000000E+000  0.53300000E+007  0.00000000E+000  0.15946639E-006  0.85272074E+006  0.99115590E+008  0.20091007E-019  0.81900000E+018  0.20600000E+015  0.54604722E-026  0.19900000E+007  0.00000000E+000  0.37800751E+005  0.30895648E+002  0.51874672E-007  0.19800000E+014  0.81874196E-002  0.81641607E+000  0.31155098E-026  0.75920565E-022
   25  0.81408048E+008  0.18309979E-015  0.44100000E+013  0.11900000E+018  0.25700000E+010  0.00000000E+000  0.49802378E-003  0.70700000E+008  0.55108239E-014  0.23555813E-004  0.14004875E-016  0.12896337E+011  0.25000000E+011  0.00000000E+000  0.74500000E+007  0.00000000E+000  0.34145416E-006  0.82989341E+006  0.82436978E+008  0.54941414E-021  0.71600000E+018  0.18000000E+015  0.12552822E-027  0.25000000E+007  0.00000000E+000  0.71200857E+005  0.32732285E+002  0.31850759E-008  0.21100000E+014  0.84237641E-002  0.11027882E+001  0.60089870E-028  0.11833793E-024
   26  0.60166992E+008  0.95106861E-018  0.41400000E+013  0.10400000E+018  0.25100000E+010  0.00000000E+000  0.55070737E-003  0.72900000E+008  0.70624088E-014  0.30390833E-004  0.19458642E-018  0.10821932E+011  0.20000000E+011  0.00000000E+000  0.10200000E+008  0.00000000E+000  0.66153679E-006  0.80122743E+006  0.68316451E+008  0.12742701E-022  0.62500000E+018  0.15700000E+015  0.24829784E-029  0.31900000E+007  0.00000000E+000  0.12500100E+006  0.36640964E+002  0.17367695E-009  0.21400000E+014  0.87297168E-002  0.15167433E+001  0.98808253E-030  0.15285161E-027
   27  0.43654020E+008  0.41706428E-020  0.37500000E+013  0.90800000E+017  0.25100000E+010  0.00000000E+000  0.56873695E-003  0.72900000E+008  0.88458729E-014  0.37526810E-004  0.23668526E-020  0.91140905E+010  0.15600000E+011  0.00000000E+000  0.13600000E+008  0.00000000E+000  0.11754331E-005  0.77959146E+006  0.56359747E+008  0.25756513E-024  0.54600000E+018  0.13700000E+015  0.40922982E-031  0.38700000E+007  0.00000000E+000  0.22000119E+006  0.44106891E+002  0.87698849E-011  0.19300000E+014  0.87151493E-002  0.21618141E+001  0.14208938E-031  0.16861417E-030
   28  0.30974254E+008  0.15362608E-022  0.34000000E+013  0.79400000E+017  0.24400000E+010  0.00000000E+000  0.57885526E-003  0.70700000E+008  0.10680684E-013  0.46429807E-004  0.24620452E-022  0.76991635E+010  0.12500000E+011  0.00000000E+000  0.18200000E+008  0.00000000E+000  0.18947302E-005  0.75593616E+006  0.45696311E+008  0.44918325E-026  0.47700000E+018  0.12000000E+015  0.58146352E-033  0.47400000E+007  0.00000000E+000  0.42800129E+006  0.52993377E+002  0.40391978E-012  0.17500000E+014  0.85661373E-002  0.31789237E+001  0.17441409E-033  0.15755805E-033
   29  0.21333890E+008  0.46744772E-025  0.31000000E+013  0.69500000E+017  0.23200000E+010  0.00000000E+000  0.57753402E-003  0.68700000E+008  0.12827592E-013  0.57547829E-004  0.21138989E-024  0.65219395E+010  0.10000000E+011  0.00000000E+000  0.24500000E+008  0.00000000E+000  0.27790653E-005  0.72914708E+006  0.36631829E+008  0.64772356E-028  0.41700000E+018  0.10500000E+015  0.68885756E-035  0.58700000E+007  0.00000000E+000  0.72700168E+006  0.63715329E+002  0.16445702E-013  0.15900000E+014  0.82062681E-002  0.47263452E+001  0.17631390E-035  0.12163429E-036
   30  0.14167679E+008  0.11959765E-027  0.28400000E+013  0.60900000E+017  0.22000000E+010  0.00000000E+000  0.53197759E-003  0.66600000E+008  0.15471605E-013  0.68681567E-004  0.15140367E-026  0.55297358E+010  0.78500000E+010  0.00000000E+000  0.33200000E+008  0.00000000E+000  0.37205969E-005  0.70943331E+006  0.28466594E+008  0.77488146E-030  0.36400000E+018  0.92100000E+014  0.65206142E-037  0.69700000E+007  0.00000000E+000  0.12800024E+007  0.73596293E+002  0.61582827E-015  0.14500000E+014  0.72241797E-002  0.70678732E+001  0.14865109E-037  0.11420282E-039
